"Format","AiM CSV File"
"Session","Amigo 2"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Aero + Engine Fucked BEST LAP 1
"
"Date","Friday, May 8, 2026"
"Time","4:08 PM"
"Sample Rate","20"
"Duration","61.999"
"Segment","Session"
"Beacon Markers","28.538","54.071","61.999"
"Segment Times","0:28.538","0:25.533","0:07.928"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","VerticalAcc","RollRate","PitchRate","YawRate","ECU RPM","ECU WH SP RL","ECU WH SP RR","ECU THROTTLE","Distance on GPS Speed","RL Slip","RR Slip","LapT","SessT","Velocity on RR Shock Pos","Velocity on FR Shock Pos","Velocity on FL Shock Pos","Velocity on RL Shock Pos"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","mm","mm","mm","mm","gear","g","g","deg/s","deg/s","deg/s","rpm","km/h","km/h","%","m","%","%","ms","ms","mm/s","mm/s","mm/s","mm/s"

"0.000","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9219","33.9062","42.2812","1.0000","0.0041","-0.9912","-0.4951","0.2625","-0.0074","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0017","0.0038","0.0087","0.0363"
"0.050","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9219","33.9062","42.2812","1.0000","0.0041","-0.9912","-0.4825","0.2819","0.0146","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50000.0000","50000.0000","-0.0125","-0.0062","0.0175","0.0172"
"0.100","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9219","33.9062","42.2812","1.0000","0.0041","-0.9912","-0.4524","0.2959","0.0129","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100000.0000","100000.0000","-0.0019","0.0003","-0.0223","-0.0509"
"0.150","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9219","33.9062","42.2812","1.0000","0.0041","-0.9912","-0.4381","0.2762","0.0056","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","150000.0000","150000.0000","0.0156","0.0111","-0.0207","-0.0128"
"0.200","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9219","33.9062","42.2812","1.0000","0.0041","-0.9912","-0.4385","0.2263","0.0123","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","200000.0000","200000.0000","-0.0089","-0.0087","0.0355","0.0560"
"0.250","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9219","33.9062","42.2812","1.0000","0.0041","-0.9912","-0.4357","0.1808","0.0246","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","250000.0000","250000.0000","-0.0173","-0.0281","0.0287","0.0106"
"0.300","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9219","33.9062","42.2812","1.0000","-0.0023","-0.9906","-0.4429","0.1691","0.0393","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","300000.0000","300000.0000","0.0314","0.0473","-0.0703","-0.0792"
"0.350","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9219","33.9062","42.2812","1.0000","-0.0120","-0.9893","-0.4547","0.1857","0.0331","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","350000.0000","350000.0000","-0.0080","0.1751","-0.0955","0.0003"
"0.400","0.0000","14","0.0000","0.0000","0.0000","0.0000","0.0000","10.3134","2390.0001","0.6840","10000.0000","45.50446055","-75.54473095","40.4375","16.9664","33.8766","42.2812","1.0000","-0.0006","-0.9897","-0.4670","0.2104","0.0021","1035.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","400000.0000","400000.0000","-0.1738","0.1831","0.0140","0.1096"
"0.450","0.0040","14","0.0000","0.0000","-0.9770","-8.6598","0.0000","10.3131","2413.5001","0.6804","10000.0000","45.50446055","-75.54473095","40.4203","16.9305","33.9062","42.2812","1.0000","0.0121","-0.9912","-0.4795","0.2245","-0.0230","780.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","450000.0000","450000.0000","-0.2567","-0.0075","0.0645","-0.0287"
"0.500","0.0443","14","0.0000","0.0000","-10.7474","-95.2582","0.0000","10.3104","2648.5000","0.6444","10000.0000","45.50446051","-75.54473089","40.4062","16.9375","33.9062","42.2812","1.0000","0.0026","-1.0024","-0.4985","0.2278","-0.0235","475.5555","0.0000","0.0000","0.0000","0.0004","0.0000","0.0000","500000.0000","500000.0000","-0.0415","-0.1527","-0.0385","-0.2699"
"0.550","0.0832","14","0.0000","0.0000","-19.7838","-160.1599","0.0000","10.3074","2857.5001","0.6120","10000.0000","45.50446047","-75.54473082","40.4062","16.9375","33.8891","42.2672","1.0000","0.0082","-1.0121","-0.5078","0.2228","-0.0213","403.3333","0.0000","0.0000","0.0000","0.0013","0.0000","0.0000","550000.0000","550000.0000","0.2198","-0.0468","-0.0707","-0.2200"
"0.600","0.1103","14","0.0000","0.0000","-22.2141","-29.7926","0.0000","10.3013","2832.5000","0.6120","10000.0000","45.50446047","-75.54473075","40.4375","16.9367","33.9062","42.2500","1.0000","0.0060","-1.0184","-0.4978","0.2201","-0.0264","342.9667","0.0000","0.0000","0.0000","0.0026","0.0000","0.0000","600000.0000","600000.0000","0.1468","0.1428","0.1068","0.0688"
"0.650","0.1377","14","0.0000","0.0000","-23.8848","81.3242","0.0000","10.2951","2808.0001","0.6156","10000.0000","45.50446046","-75.54473068","40.4203","16.9375","33.9062","42.2641","1.0000","0.0084","-1.0109","-0.4867","0.2345","-0.0334","324.6333","0.0000","0.0000","0.0000","0.0043","0.0000","0.0000","650000.0000","650000.0000","-0.1295","0.1298","0.2389","0.1540"
"0.700","0.1672","14","0.0000","0.0000","-18.7196","19.1866","0.0000","10.2872","2788.0001","0.6516","10000.0000","45.50446047","-75.54473073","40.4078","16.9531","33.9062","42.2516","1.0000","0.0128","-1.0035","-0.4893","0.2627","-0.0221","286.9333","0.0000","0.0000","0.0000","0.0065","0.0000","0.0000","700000.0000","700000.0000","-0.1634","-0.0330","0.0890","-0.0469"
"0.750","0.1907","14","0.0000","0.0000","-13.9942","-43.4926","0.0000","10.2799","2767.4999","0.6822","10000.0000","45.50446047","-75.54473076","40.4062","16.9391","33.9234","42.2672","1.0000","0.0084","-0.9947","-0.4967","0.2876","0.0021","222.4889","0.0000","0.0000","0.0000","0.0089","0.0000","0.0000","750000.0000","750000.0000","0.1022","-0.0975","-0.1333","-0.1366"
"0.800","0.1586","14","0.0000","0.0000","-13.2262","-111.0465","0.0000","10.2772","2742.5001","0.6642","10000.0000","45.50446043","-75.54473070","40.4375","16.9227","33.9062","42.2797","1.0000","-0.0002","-0.9982","-0.4846","0.2996","0.0148","217.2889","0.0000","0.0000","0.0000","0.0113","0.0000","0.0000","800000.0000","800000.0000","0.2185","-0.0276","-0.1255","0.0365"
"0.850","0.1277","14","0.0000","0.0000","-12.8850","-163.8389","0.0000","10.2752","2717.9999","0.6462","10000.0000","45.50446040","-75.54473064","40.4203","16.9461","33.9062","42.2641","1.0000","0.0109","-1.0016","-0.4504","0.2736","0.0311","248.4000","0.0000","0.0000","0.0000","0.0133","0.0000","0.0000","850000.0000","850000.0000","-0.0180","0.0297","0.0336","0.1324"
"0.900","0.1069","14","0.0000","0.0000","-16.3843","-83.7783","0.0000","10.2797","2698.0000","0.6282","10000.0000","45.50446042","-75.54473057","40.4375","16.9227","33.9062","42.2812","1.0000","0.0182","-0.9972","-0.4050","0.2297","0.0497","245.3445","0.0000","0.0000","0.0000","0.0149","0.0000","0.0000","900000.0000","900000.0000","-0.2225","0.0257","0.0558","-0.0088"
"0.950","0.0863","14","0.0000","0.0000","-20.4134","-13.1176","0.0000","10.2830","2678.4999","0.6102","10000.0000","45.50446044","-75.54473052","40.4062","16.9375","33.9062","42.2500","1.0000","0.0171","-0.9943","-0.3857","0.2120","0.0499","235.1222","0.0000","0.0000","0.0000","0.0162","0.0000","0.0000","950000.0000","950000.0000","-0.1408","0.0204","-0.0474","-0.0996"
"1.000","0.0677","14","0.0000","0.0000","-29.2110","-27.0556","0.0000","10.2760","2663.5001","0.5922","10000.0000","45.50446044","-75.54473050","40.4062","16.9516","33.8766","42.2797","1.0000","0.0054","-0.9990","-0.4033","0.2157","0.0326","241.2333","0.0000","0.0000","0.0000","0.0173","0.0000","0.0000","1000000.0000","1000000.0000","0.0063","-0.0144","-0.0584","0.0438"
"1.050","0.0558","14","0.0000","0.0000","-36.2746","-42.1114","0.0000","10.2701","2648.0000","0.5796","10000.0000","45.50446044","-75.54473049","40.4203","16.9391","33.9062","42.2672","1.0000","0.0058","-0.9980","-0.4327","0.2195","0.0078","257.7333","0.0000","0.0000","0.0000","0.0182","0.0000","0.0000","1050000.0000","1050000.0000","-0.0168","-0.0930","0.0165","0.1677"
"1.100","0.1045","14","0.0000","0.0000","-27.7319","-67.2273","0.0000","10.2737","2628.0000","0.6156","10000.0000","45.50446048","-75.54473049","40.4062","16.9367","33.9062","42.2812","1.0000","0.0169","-0.9992","-0.4541","0.2147","-0.0277","311.0667","0.0000","0.0000","0.0000","0.0194","0.0000","0.0000","1100000.0000","1100000.0000","-0.0644","-0.0891","0.0077","0.0401"
"1.150","0.1441","14","0.0000","0.0000","-22.2803","-89.1825","0.0000","10.2766","2608.5000","0.6408","10000.0000","45.50446051","-75.54473048","40.4062","16.9305","33.9062","42.2672","1.0000","0.0168","-1.0045","-0.4724","0.2111","-0.0344","629.4667","0.0000","0.0000","0.0000","0.0210","0.0000","0.0000","1150000.0000","1150000.0000","0.0400","0.0478","-0.0652","-0.1759"
"1.200","0.1011","14","0.0000","0.0000","-44.6477","-82.6917","0.0000","10.2741","2593.4999","0.5688","10000.0000","45.50446053","-75.54473040","40.4078","16.9367","33.9062","42.2797","1.1800","0.0147","-1.0071","-0.4841","0.2202","-0.0247","1313.9111","0.0000","0.0000","0.0000","0.0227","0.0000","0.0000","1200000.0000","1200000.0000","0.1630","0.1234","-0.0366","-0.2213"
"1.250","0.0618","14","0.0000","0.0000","-61.6096","-81.4989","0.0000","10.2722","2578.5000","0.5094","10000.0000","45.50446055","-75.54473033","40.4375","16.9461","33.8891","42.2500","2.0000","0.0134","-1.0111","-0.4990","0.2405","-0.0190","1747.6000","0.0000","0.0000","0.0344","0.0238","0.0000","0.0000","1250000.0000","1250000.0000","0.1212","-0.0131","0.0759","-0.1102"
"1.300","0.0561","14","0.0000","0.0000","-29.9218","-127.9890","0.0000","10.2756","2563.4999","0.5634","10000.0000","45.50446052","-75.54473035","40.4078","16.9367","33.9078","42.2500","2.0000","-0.0322","-0.9954","-0.5098","0.2578","-0.0153","2027.6000","0.0000","0.0000","0.0900","0.0246","0.0000","0.0000","1300000.0000","1300000.0000","0.0303","-0.1493","0.0973","0.0021"
"1.350","0.0528","14","0.0000","0.0000","-2.4393","-168.7152","0.0000","10.2783","2548.5001","0.6102","10000.0000","45.50446049","-75.54473036","40.4375","16.9289","33.9062","42.2500","2.0000","-0.0451","-0.9823","-0.5004","0.2778","-0.0249","2202.8223","0.0000","0.0000","0.4644","0.0254","0.0000","0.0000","1350000.0000","1350000.0000","0.0613","-0.0579","-0.0254","0.0820"
"1.400","0.0714","14","0.0000","0.0000","-12.8045","-157.5675","0.0000","10.2749","2533.5000","0.5922","10000.0000","45.50446052","-75.54473035","40.4375","16.9219","33.9062","42.2516","2.0000","0.0048","-0.9826","-0.4990","0.3118","-0.0343","2360.5667","0.0000","0.0000","0.9044","0.0263","0.0000","0.0000","1400000.0000","1400000.0000","0.1129","0.1312","-0.1255","0.1134"
"1.450","0.0838","14","0.0000","0.0000","-21.0266","-140.1578","0.0000","10.2719","2519.0001","0.5814","10000.0000","45.50446055","-75.54473033","40.4375","16.9477","33.9062","42.2672","2.0000","0.0574","-1.0207","-0.5142","0.3301","-0.0426","2788.8999","0.0000","0.0000","1.1267","0.0273","0.0000","0.0000","1450000.0000","1450000.0000","0.0076","0.1663","-0.0963","0.0122"
"1.500","0.0397","14","0.0000","0.0000","-9.9600","-66.3905","0.0000","10.2719","2509.0001","0.6354","10000.0000","45.50446055","-75.54473033","40.4078","16.9523","33.8766","42.2516","2.0000","0.1296","-1.0477","-0.5195","0.3252","-0.0440","3247.9111","0.0000","0.0000","1.3244","0.0282","0.0000","0.0000","1500000.0000","1500000.0000","-0.1418","0.0725","0.0272","-0.1504"
"1.550","0.0040","14","0.0000","0.0000","-1.3694","-2.9090","0.0000","10.2726","2523.5000","0.6822","10000.0000","45.50446055","-75.54473033","40.4375","16.9375","33.9062","42.2500","2.0000","0.1000","-1.0281","-0.4949","0.3009","-0.0312","3815.6890","0.0000","0.0000","1.4356","0.0285","0.0000","0.0000","1550000.0000","1550000.0000","-0.0792","0.0046","0.1205","-0.1388"
"1.600","0.0443","14","0.0000","0.0000","-15.0629","-31.9989","0.0000","10.2805","2758.5001","0.6642","10000.0000","45.50446054","-75.54473028","40.4078","16.9523","33.9062","42.2500","2.0000","0.0293","-1.0110","-0.4487","0.2617","-0.0041","4262.6001","0.0000","0.0000","1.5933","0.0289","0.0000","0.0000","1600000.0000","1600000.0000","0.1310","-0.0242","0.1158","0.0641"
"1.650","0.0809","14","0.0000","0.0000","-26.5698","-53.3898","0.0000","10.2876","2967.0000","0.6462","10000.0000","45.50446054","-75.54473023","40.4375","16.9391","33.9203","42.2672","2.0000","0.0366","-0.9983","-0.4010","0.2289","0.0190","4542.6001","0.0000","0.0000","1.8156","0.0298","0.0000","0.0000","1650000.0000","1650000.0000","0.1582","-0.0328","0.0174","0.1681"
"1.700","0.0847","14","0.0000","0.0000","-18.3966","-5.4890","0.0000","10.2887","2937.0000","0.6282","10000.0000","45.50446059","-75.54473015","40.4375","16.9383","33.9062","42.2500","2.0000","-0.1427","-0.9926","-0.3792","0.2295","0.0155","4585.9668","0.0000","0.0000","2.0033","0.0309","0.0000","0.0000","1700000.0000","1700000.0000","-0.0352","-0.0083","-0.0692","0.0050"
"1.750","0.0962","14","0.0000","0.0000","-10.7211","34.5106","0.0000","10.2903","2907.0001","0.6156","10000.0000","45.50446065","-75.54473008","40.4375","16.9461","33.9062","42.2672","2.0000","-0.1254","-1.0086","-0.3795","0.2431","-0.0121","4484.2998","0.0000","0.0000","2.1700","0.0322","0.0000","0.0000","1750000.0000","1750000.0000","-0.1214","0.0201","-0.0678","-0.1855"
"1.800","0.1769","14","0.0000","0.0000","-7.5244","3.3986","0.0000","10.2975","2877.0001","0.6516","10000.0000","45.50446071","-75.54473008","40.4375","16.9523","33.9062","42.2500","2.0000","0.1053","-1.0383","-0.3792","0.2524","-0.0350","4303.3667","0.0000","0.0000","2.2456","0.0341","0.0000","0.0000","1800000.0000","1800000.0000","0.0696","-0.0377","-0.0192","-0.1008"
"1.850","0.2511","14","0.0000","0.0000","-4.8024","-31.5468","0.0000","10.3039","2847.5001","0.6822","10000.0000","45.50446077","-75.54473008","40.4234","16.9289","33.9062","42.2500","2.0000","0.1534","-1.0488","-0.3674","0.2522","-0.0394","4105.7334","0.0000","0.0000","2.3011","0.0371","0.0000","0.0000","1850000.0000","1850000.0000","0.1766","-0.1224","0.0248","0.1525"
"1.900","0.2681","14","0.0000","0.0000","-6.3520","-100.9936","0.0000","10.3039","2822.5000","0.6642","10000.0000","45.50446077","-75.54473008","40.4391","16.9516","33.9062","42.2500","2.0000","0.1486","-1.0169","-0.3337","0.2534","-0.0319","3942.3999","0.0000","0.0000","2.3567","0.0407","0.0000","0.0000","1900000.0000","1900000.0000","-0.0804","-0.0713","0.0239","0.2437"
"1.950","0.2718","14","0.0000","0.0000","-9.3048","-161.2391","0.0000","10.3042","2797.4999","0.6462","10000.0000","45.50446077","-75.54473008","40.4203","16.9305","33.9062","42.2812","2.0000","0.1364","-0.9965","-0.3101","0.2651","-0.0324","3801.8000","0.0000","0.0000","2.4000","0.0444","0.0000","0.0000","1950000.0000","1950000.0000","-0.3824","0.0208","-0.0091","0.1375"
"2.000","0.1556","14","0.0000","0.0000","-24.8861","-138.6734","0.0000","10.3078","2772.5000","0.6282","10000.0000","45.50446080","-75.54473008","40.4078","16.9367","33.9062","42.2812","2.0000","0.1055","-1.0202","-0.3186","0.2610","-0.0411","3741.8000","0.0000","0.0000","2.4000","0.0473","0.0000","0.0000","2000000.0000","2000000.0000","-0.2938","-0.0295","-0.0237","0.1139"
"2.050","0.0577","14","0.0000","0.0000","-37.4679","-117.2273","0.0000","10.3117","2748.5001","0.6120","10000.0000","45.50446084","-75.54473008","40.4031","16.9305","33.9062","42.2641","2.0000","-0.1041","-1.0256","-0.3396","0.2412","-0.0212","3710.7334","0.0000","0.0000","2.4233","0.0488","0.0000","0.0000","2050000.0000","2050000.0000","0.0959","-0.0808","0.0071","0.1821"
"2.100","0.1258","14","0.0000","0.0000","-23.0530","-105.8566","0.0000","10.3189","2733.5000","0.6120","10000.0000","45.50446090","-75.54473008","40.4062","16.9367","33.9062","42.2812","2.0000","-0.1287","-1.0145","-0.3579","0.2217","0.0025","3719.6223","0.0000","0.0000","2.4789","0.0501","0.0000","0.0000","2100000.0000","2100000.0000","0.2301","0.0674","0.0399","0.1032"
"2.150","0.1837","14","0.0000","0.0000","-10.5880","-89.1670","0.0000","10.3251","2717.9999","0.6120","10000.0000","45.50446096","-75.54473007","40.4375","16.9305","33.9062","42.2984","2.0000","0.0425","-1.0154","-0.3761","0.2272","0.0012","3727.1333","0.0000","0.0000","2.5000","0.0522","0.0000","0.0000","2150000.0000","2150000.0000","0.0006","0.2361","-0.0004","-0.1047"
"2.200","0.1498","14","0.0000","0.0000","-15.6716","-24.6080","0.0000","10.3235","2698.0000","0.6120","10000.0000","45.50446098","-75.54472993","40.4062","16.9523","33.9062","42.2812","2.0000","0.0907","-1.0013","-0.3831","0.2296","0.0082","3733.8000","0.0000","0.0000","2.5000","0.0545","0.0000","0.0000","2200000.0000","2200000.0000","-0.1750","0.1140","-0.0936","-0.1580"
"2.250","0.1188","14","0.0000","0.0000","-19.7383","27.8413","0.0000","10.3227","2678.4999","0.6120","10000.0000","45.50446100","-75.54472980","40.4203","16.9531","33.9062","42.2812","2.0000","-0.0637","-0.9619","-0.3643","0.2066","0.0288","3794.6777","0.0000","0.0000","2.5000","0.0563","0.0000","0.0000","2250000.0000","2250000.0000","-0.0599","-0.0974","-0.0677","0.0285"
"2.300","0.1131","14","0.0000","0.0000","-14.6530","-28.6966","0.0000","10.3298","2663.5001","0.6120","10000.0000","45.50446106","-75.54472980","40.4359","16.9375","33.8766","42.3109","2.0000","-0.0183","-0.9604","-0.3601","0.1776","0.0558","3869.0220","0.0000","0.0000","2.5000","0.0580","0.0000","0.0000","2300000.0000","2300000.0000","0.0744","-0.0337","0.0857","0.1466"
"2.350","0.1118","14","0.0000","0.0000","-10.0018","-68.8991","0.0000","10.3363","2648.5000","0.6120","10000.0000","45.50446111","-75.54472980","40.4062","16.9445","33.9062","42.2812","2.0000","0.0875","-1.0154","-0.3932","0.1461","0.0985","4020.1208","0.0000","0.0000","2.5000","0.0595","0.0000","0.0000","2350000.0000","2350000.0000","0.0031","0.1521","0.1434","0.0079"
"2.400","0.1496","14","0.0000","0.0000","-9.2574","37.9164","0.0000","10.3372","2633.5001","0.6120","10000.0000","45.50446111","-75.54472974","40.4359","16.9531","33.9078","42.2812","2.0000","0.0522","-1.0306","-0.4222","0.1374","0.1336","4150.8999","0.0000","0.0000","2.5000","0.0614","0.0000","0.0000","2400000.0000","2400000.0000","-0.1280","0.0583","0.0162","-0.1376"
"2.450","0.1762","14","0.0000","0.0000","-10.2951","128.3413","0.0000","10.3379","2618.0000","0.6102","10000.0000","45.50446110","-75.54472969","40.4062","16.9531","33.9062","42.2812","2.0000","0.0814","-1.0232","-0.4427","0.1586","0.1386","4200.3999","0.0000","0.0000","2.5000","0.0636","0.0000","0.0000","2450000.0000","2450000.0000","-0.0901","-0.1807","-0.1027","-0.0483"
"2.500","0.1024","14","0.0000","0.0000","-27.3714","71.2514","0.0000","10.3370","2598.0000","0.5922","10000.0000","45.50446111","-75.54472975","40.4062","16.9367","33.9062","42.2812","2.0000","0.1370","-1.0226","-0.4604","0.1823","0.1034","4231.2002","0.0000","0.0000","2.4900","0.0655","0.0000","0.0000","2500000.0000","2500000.0000","0.0253","-0.1474","-0.0622","0.0833"
"2.550","0.0373","14","0.0000","0.0000","-40.9506","12.1322","0.0000","10.3363","2579.0000","0.5796","10000.0000","45.50446112","-75.54472980","40.4062","16.9375","33.9062","42.2812","2.0000","0.1703","-1.0316","-0.4685","0.1952","0.0580","4187.2002","0.0000","0.0000","2.4400","0.0665","0.0000","0.0000","2550000.0000","2550000.0000","0.0886","0.0431","0.0315","0.0410"
"2.600","0.0505","14","0.0000","0.0000","-23.0555","-65.2505","0.0000","10.3363","2569.0000","0.6156","10000.0000","45.50446112","-75.54472980","40.4062","16.9516","33.9062","42.2812","2.0000","0.1582","-1.0197","-0.4688","0.1840","0.0314","4135.3999","0.0000","0.0000","2.4000","0.0672","0.0000","0.0000","2600000.0000","2600000.0000","0.0478","0.0267","0.0496","-0.0770"
"2.650","0.0636","14","0.0000","0.0000","-6.9721","-130.3496","0.0000","10.3366","2558.5001","0.6462","10000.0000","45.50446112","-75.54472980","40.4062","16.9375","33.9062","42.2812","2.0000","0.1573","-1.0057","-0.4755","0.1769","0.0280","4052.3999","0.0000","0.0000","2.4000","0.0680","0.0000","0.0000","2650000.0000","2650000.0000","-0.0570","-0.0828","0.0308","-0.0314"
"2.700","0.0766","14","0.0000","0.0000","-7.1950","-84.8963","0.0000","10.3402","2543.4999","0.6282","10000.0000","45.50446115","-75.54472980","40.4062","16.9375","33.9062","42.2812","2.0000","0.1016","-1.0083","-0.4709","0.2558","0.1087","3989.1313","0.0000","0.0000","2.4101","0.0690","0.0000","0.0000","2700000.0000","2700000.0000","-0.1011","0.0150","0.0397","0.0715"
"2.750","0.0916","14","0.0000","0.0000","-7.2092","-49.6264","0.0000","10.3431","2528.5001","0.6138","10000.0000","45.50446117","-75.54472980","40.4062","16.9375","33.9062","42.2812","2.0000","-0.0716","-0.9916","-0.3852","0.5575","0.4276","4004.7878","0.0000","0.0000","2.4606","0.0701","0.0000","0.0000","2750000.0000","2750000.0000","-0.0235","0.1247","-0.0013","0.0376"
"2.800","0.1260","14","0.0000","0.0000","-5.3451","-106.0064","0.0000","10.3404","2513.5000","0.6318","10000.0000","45.50446114","-75.54472974","40.4062","16.9664","33.9062","42.2812","2.0000","-0.1336","-0.9856","-0.2893","0.7900","0.7163","4025.3110","0.0000","0.0000","2.5000","0.0716","0.0000","0.0000","2800000.0000","2800000.0000","0.0610","-0.0473","-0.0699","-0.0697"
"2.850","0.1579","14","0.0000","0.0000","-4.0361","-147.0299","0.0000","10.3377","2499.0001","0.6462","10000.0000","45.50446110","-75.54472968","40.4062","16.9375","33.9062","42.2812","2.0000","-0.0189","-1.0066","-0.2610","0.7405","0.7153","4063.0889","0.0000","0.0000","2.5000","0.0736","0.0000","0.0000","2850000.0000","2850000.0000","-0.0006","-0.2283","-0.0010","-0.0331"
"2.900","0.1676","14","0.0000","0.0000","-7.7228","-49.8448","0.0000","10.3343","2489.0001","0.6282","10000.0000","45.50446113","-75.54472966","40.4062","16.9367","33.9078","42.2812","2.0000","0.0250","-1.0114","-0.2639","0.5571","0.5464","4104.3667","0.0000","0.0000","2.5000","0.0759","0.0000","0.0000","2900000.0000","2900000.0000","-0.0810","-0.0570","0.1284","0.0703"
"2.950","0.1750","14","0.0000","0.0000","-11.1615","34.8792","0.0000","10.3316","2478.4999","0.6138","10000.0000","45.50446116","-75.54472965","40.4062","16.9305","33.9062","42.2812","2.0000","0.0211","-1.0098","-0.2872","0.3877","0.3594","4150.4775","0.0000","0.0000","2.5000","0.0782","0.0000","0.0000","2950000.0000","2950000.0000","0.0201","0.1789","0.0814","0.0311"
"3.000","0.1610","14","0.0000","0.0000","-12.3684","7.4532","0.0000","10.3350","2463.5000","0.6318","10000.0000","45.50446113","-75.54472967","40.4062","16.9523","33.9359","42.2812","2.0000","-0.0089","-0.9998","-0.3416","0.2827","0.1953","4154.5669","0.0000","0.0000","2.4656","0.0806","0.0000","0.0000","3000000.0000","3000000.0000","0.2120","0.0604","-0.0852","-0.0930"
"3.050","0.1542","14","0.0000","0.0000","-13.2336","-22.1357","0.0000","10.3375","2448.9999","0.6462","10000.0000","45.50446109","-75.54472969","40.4203","16.9375","33.9062","42.2812","2.0000","-0.0485","-0.9668","-0.4069","0.2416","0.0446","4132.8999","0.0000","0.0000","2.4100","0.0828","0.0000","0.0000","3050000.0000","3050000.0000","0.1712","-0.1592","-0.0794","-0.0826"
"3.100","0.2123","14","0.0000","0.0000","-11.0222","-71.1920","0.0000","10.3329","2438.9999","0.6282","10000.0000","45.50446100","-75.54472977","40.4078","16.9219","33.9062","42.2812","2.0000","-0.1210","-0.9430","-0.4443","0.2397","-0.0643","4105.3110","0.0000","0.0000","2.4456","0.0854","0.0000","0.0000","3100000.0000","3100000.0000","-0.0715","-0.0438","0.1000","0.0277"
"3.150","0.2601","14","0.0000","0.0000","-9.2568","-101.4537","0.0000","10.3289","2428.9999","0.6138","10000.0000","45.50446092","-75.54472983","40.4062","16.9445","33.9203","42.2812","2.0000","-0.1208","-0.9711","-0.4564","0.2415","-0.1072","4077.5779","0.0000","0.0000","2.5000","0.0886","0.0000","0.0000","3150000.0000","3150000.0000","-0.1622","0.1992","0.1262","0.0175"
"3.200","0.2160","14","0.0000","0.0000","-11.5044","37.4352","0.0000","10.3296","2418.9999","0.6318","10000.0000","45.50446085","-75.54472979","40.4062","16.9516","33.9078","42.2812","2.0000","0.0288","-1.0407","-0.4551","0.2188","-0.1032","4106.4668","0.0000","0.0000","2.5000","0.0918","0.0000","0.0000","3200000.0000","3200000.0000","0.0173","0.1155","-0.0540","-0.1044"
"3.250","0.1711","14","0.0000","0.0000","-14.9880","155.3070","0.0000","10.3302","2408.5000","0.6444","10000.0000","45.50446079","-75.54472974","40.4062","16.9461","33.9062","42.2641","2.0000","0.1027","-1.0439","-0.4335","0.1683","-0.0553","4141.1001","0.0000","0.0000","2.4878","0.0945","0.0000","0.0000","3250000.0000","3250000.0000","0.1382","-0.1010","-0.1193","-0.1313"
"3.300","0.1190","14","0.0000","0.0000","-29.5944","84.0246","0.0000","10.3302","2393.5001","0.6084","10000.0000","45.50446079","-75.54472974","40.4078","16.9375","33.9062","42.2516","2.0000","0.1134","-0.9857","-0.4089","0.1343","0.0329","4196.1001","0.0000","0.0000","2.4322","0.0965","0.0000","0.0000","3300000.0000","3300000.0000","0.0415","-0.0728","0.0822","-0.0178"
