"Format","AiM CSV File"
"Session","Amigo 2"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Faran with aero warmups
No Best Lap"
"Date","Friday, May 8, 2026"
"Time","3:59 PM"
"Sample Rate","20"
"Duration","166.997"
"Segment","Session"
"Beacon Markers","49.834","76.211","102.438","128.52","154.772","166.997"
"Segment Times","0:49.834","0:26.377","0:26.227","0:26.082","0:26.252","0:12.225"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","VerticalAcc","RollRate","PitchRate","YawRate","ECU RPM","ECU WH SP RL","ECU WH SP RR","ECU THROTTLE","Distance on GPS Speed","RL Slip","RR Slip","LapT","SessT","Velocity on RR Shock Pos","Velocity on FR Shock Pos","Velocity on FL Shock Pos","Velocity on RL Shock Pos"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","mm","mm","mm","mm","gear","g","g","deg/s","deg/s","deg/s","rpm","km/h","km/h","%","m","%","%","ms","ms","mm/s","mm/s","mm/s","mm/s"

"0.000","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2119.9999","0.7200","10000.0000","45.50449444","-75.54466473","40.8750","14.7578","32.5000","40.4688","1.0000","-0.0124","-1.0078","-0.5210","0.2502","0.0915","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0305","0.0135","-0.0041","0.0094"
"0.050","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2119.9999","0.7200","10000.0000","45.50449444","-75.54466473","40.8750","14.7578","32.5000","40.4688","1.0000","-0.0124","-1.0078","-0.5750","0.2880","0.0313","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50000.0000","50000.0000","-0.0257","0.0358","0.0168","-0.0156"
"0.100","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2119.9999","0.7200","10000.0000","45.50449444","-75.54466473","40.8750","14.7578","32.5000","40.4688","1.0000","-0.0124","-1.0078","-0.6025","0.3018","-0.0072","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100000.0000","100000.0000","-0.0434","-0.0231","-0.0008","-0.0193"
"0.150","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2119.9999","0.7200","10000.0000","45.50449444","-75.54466473","40.8750","14.7578","32.5000","40.4688","1.0000","-0.0124","-1.0078","-0.6052","0.2935","-0.0075","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","150000.0000","150000.0000","0.0355","-0.0458","-0.0183","0.0183"
"0.200","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2119.9999","0.7200","10000.0000","45.50449444","-75.54466473","40.8750","14.7578","32.5000","40.4688","1.0000","-0.0131","-1.0095","-0.5889","0.2842","0.0199","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","200000.0000","200000.0000","0.0581","0.0458","0.0081","0.0307"
"0.250","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2119.9999","0.7200","10000.0000","45.50449444","-75.54466473","40.8750","14.7578","32.5000","40.4688","1.0000","-0.0042","-1.0039","-0.5676","0.2692","0.0542","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","250000.0000","250000.0000","-0.0518","0.0615","0.0298","-0.0290"
"0.300","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2119.9999","0.7200","10000.0000","45.50449444","-75.54466473","40.8750","14.7578","32.5000","40.4688","1.0000","-0.0051","-1.0085","-0.5508","0.2522","0.0760","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","300000.0000","300000.0000","-0.0734","-0.1416","-0.0369","-0.1231"
"0.350","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2117.3000","0.7103","10000.0000","45.50449444","-75.54466473","40.8750","14.7543","32.5000","40.4547","1.0000","-0.0090","-1.0062","-0.5356","0.2476","0.0732","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","350000.0000","350000.0000","0.0963","-0.2984","-0.1030","-0.2143"
"0.400","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2112.2999","0.6923","10000.0000","45.50449444","-75.54466473","40.8750","14.7340","32.4703","40.4672","1.0000","-0.0039","-1.0116","-0.5254","0.2566","0.0563","509.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","400000.0000","400000.0000","0.1809","-0.1479","-0.0395","-0.2350"
"0.450","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2109.9999","0.6937","10000.0000","45.50449444","-75.54466473","40.8891","14.7387","32.5000","40.4375","1.0000","0.0011","-1.0091","-0.5398","0.2521","0.0475","540.2667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","450000.0000","450000.0000","0.0292","0.1019","0.1135","-0.1208"
"0.500","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2109.9999","0.7117","10000.0000","45.50449444","-75.54466473","40.8766","14.7352","32.5000","40.4375","1.0000","-0.0077","-1.0099","-0.5884","0.2278","0.0418","570.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500000.0000","500000.0000","-0.1196","0.0494","0.1546","0.0646"
"0.550","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2109.9999","0.7103","10000.0000","45.50449444","-75.54466473","40.8750","14.7395","32.5000","40.4375","1.0000","-0.0202","-1.0006","-0.6304","0.2130","0.0294","437.3333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","550000.0000","550000.0000","0.0040","-0.1746","0.0243","0.1264"
"0.600","0.0000","10","0.0000","0.0000","0.0000","0.0000","0.0000","5.6178","2109.9999","0.6923","10000.0000","45.50449444","-75.54466473","40.9047","14.7418","32.5016","40.4672","1.0000","-0.0152","-0.9935","-0.6289","0.1954","0.0213","325.6000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","600000.0000","600000.0000","0.1420","-0.1487","-0.0815","0.0407"
"0.650","0.0476","10","0.0000","0.0000","3.6524","-4.7425","0.0000","5.6183","2228.8001","0.6840","10000.0000","45.50449447","-75.54466483","40.8891","14.7195","32.5000","40.4516","1.0000","-0.0111","-0.9925","-0.5874","0.1650","0.0351","282.2667","0.0000","0.0000","0.0000","0.0004","0.0000","0.0000","650000.0000","650000.0000","0.0244","0.0916","-0.0341","-0.0124"
"0.700","0.1358","10","0.0000","0.0000","10.4160","-13.5249","0.0000","5.6193","2448.8001","0.6840","10000.0000","45.50449452","-75.54466501","40.8766","14.7270","32.5000","40.4375","1.0000","-0.0178","-0.9954","-0.5332","0.1616","0.0657","256.5333","0.0000","0.0000","0.0000","0.0017","0.0000","0.0000","700000.0000","700000.0000","-0.1681","0.1176","0.0569","0.0474"
"0.750","0.1287","10","0.0000","0.0000","9.8750","-12.8223","0.0000","5.6188","2544.6000","0.6743","10000.0000","45.50449456","-75.54466516","40.8750","14.7437","32.5141","40.4547","1.0000","-0.0206","-0.9982","-0.4960","0.2089","0.1032","253.2000","0.0000","0.0000","0.0000","0.0037","0.0000","0.0000","750000.0000","750000.0000","-0.0771","-0.0807","0.0399","0.0673"
"0.800","0.0406","10","0.0000","0.0000","3.1113","-4.0399","0.0000","5.6170","2534.6000","0.6563","10000.0000","45.50449457","-75.54466529","40.8750","14.7188","32.5000","40.4391","1.0000","-0.0154","-0.9989","-0.4736","0.2683","0.1296","250.9333","0.0000","0.0000","0.0000","0.0049","0.0000","0.0000","800000.0000","800000.0000","0.1729","-0.1002","-0.0266","-0.0270"
"0.850","0.0637","10","0.0000","0.0000","1.8229","38.0862","0.0000","5.6157","2521.8999","0.6577","10000.0000","45.50449459","-75.54466538","40.8891","14.7324","32.5000","40.4375","1.0000","-0.0094","-1.0042","-0.4402","0.2993","0.1376","249.2667","0.0000","0.0000","0.0000","0.0056","0.0000","0.0000","850000.0000","850000.0000","0.1944","0.1227","-0.0660","-0.0367"
"0.900","0.1818","10","0.0000","0.0000","5.1987","108.6162","0.0000","5.6149","2506.9001","0.6757","10000.0000","45.50449459","-75.54466544","40.8766","14.7414","32.5000","40.4672","1.0000","-0.0039","-1.0075","-0.4011","0.3057","0.1409","318.0667","0.0000","0.0000","0.0000","0.0074","0.0000","0.0000","900000.0000","900000.0000","-0.0092","0.1839","-0.0431","0.1558"
"0.950","0.1861","10","0.0000","0.0000","10.9698","90.0756","0.0000","5.6168","2494.6001","0.6743","10000.0000","45.50449461","-75.54466558","40.8750","14.7387","32.4828","40.4547","1.0000","0.0004","-1.0098","-0.3792","0.3140","0.1473","406.8889","0.0000","0.0000","0.0000","0.0101","0.0000","0.0000","950000.0000","950000.0000","-0.0947","-0.0550","-0.0059","0.2440"
"1.000","0.0935","10","0.0000","0.0000","18.7814","-4.3400","0.0000","5.6211","2484.6001","0.6563","10000.0000","45.50449464","-75.54466578","40.9062","14.7270","32.5000","40.4688","1.0000","-0.0029","-1.0155","-0.3975","0.3396","0.1498","654.1111","0.0000","0.0000","0.0000","0.0120","0.0000","0.0000","1000000.0000","1000000.0000","0.0299","-0.1990","0.0165","0.0073"
"1.050","0.0469","10","0.0000","0.0000","13.6129","-56.3597","0.0000","5.6203","2474.6001","0.6674","10000.0000","45.50449464","-75.54466594","40.8891","14.7387","32.5000","40.4688","1.0000","-0.0178","-1.0176","-0.4419","0.3727","0.1447","805.4667","0.0000","0.0000","0.0000","0.0129","0.0000","0.0000","1050000.0000","1050000.0000","0.0567","-0.0306","0.0127","-0.2783"
"1.100","0.0394","10","0.0000","0.0000","-2.6125","-72.2645","0.0000","5.6149","2464.6001","0.7034","10000.0000","45.50449462","-75.54466606","40.8750","14.7266","32.5000","40.4672","1.0000","-0.0141","-1.0105","-0.4802","0.3960","0.1362","653.2444","0.0000","0.0000","0.0000","0.0135","0.0000","0.0000","1100000.0000","1100000.0000","-0.1231","0.1641","-0.0049","-0.2188"
"1.150","0.0501","10","0.0000","0.0000","-5.3588","-21.3707","0.0000","5.6116","2457.2999","0.7200","10000.0000","45.50449462","-75.54466619","40.8891","14.7473","32.5000","40.4375","1.0000","-0.0079","-1.0069","-0.5000","0.3737","0.1418","563.1111","0.0000","0.0000","0.0000","0.0141","0.0000","0.0000","1150000.0000","1150000.0000","-0.1895","0.1065","-0.0047","0.0439"
"1.200","0.0762","10","0.0000","0.0000","3.3771","86.4254","0.0000","5.6098","2452.3001","0.7200","10000.0000","45.50449464","-75.54466631","40.8750","14.7484","32.5000","40.4672","1.0000","-0.0057","-1.0135","-0.5068","0.3228","0.1436","552.0000","0.0000","0.0000","0.0000","0.0150","0.0000","0.0000","1200000.0000","1200000.0000","0.0572","-0.0560","0.0160","0.1145"
"1.250","0.0812","10","0.0000","0.0000","4.1440","92.6459","0.0000","5.6118","2444.6001","0.7103","10000.0000","45.50449466","-75.54466644","40.8891","14.7352","32.5000","40.4688","1.0000","-0.0061","-1.0104","-0.5098","0.2727","0.1420","778.4000","0.0000","0.0000","0.0000","0.0161","0.0000","0.0000","1250000.0000","1250000.0000","0.2873","-0.0637","0.0098","-0.0008"
"1.300","0.0683","10","0.0000","0.0000","-1.8775","12.3390","0.0000","5.6170","2434.6001","0.6923","10000.0000","45.50449467","-75.54466658","40.8766","14.7418","32.5000","40.4375","1.0000","-0.0057","-0.9964","-0.5054","0.2571","0.1555","1138.4000","0.0000","0.0000","0.0000","0.0171","0.0000","0.0000","1300000.0000","1300000.0000","0.1292","0.0558","-0.0322","0.0019"
"1.350","0.0650","10","0.0000","0.0000","-6.1132","-39.4464","0.0000","5.6165","2424.5999","0.6937","10000.0000","45.50449467","-75.54466672","40.9062","14.7422","32.5000","40.4688","1.0000","-0.0155","-1.0014","-0.4851","0.2844","0.1511","1146.0667","0.0000","0.0000","0.0000","0.0180","0.0000","0.0000","1350000.0000","1350000.0000","-0.2195","0.1190","-0.0118","0.1381"
"1.400","0.0698","10","0.0000","0.0000","-8.8276","-66.9356","0.0000","5.6112","2414.5999","0.7117","10000.0000","45.50449466","-75.54466684","40.8750","14.7418","32.5000","40.4672","1.0000","-0.0226","-1.0123","-0.4675","0.3206","0.1219","1099.0667","0.0000","0.0000","0.0422","0.0190","0.0000","0.0000","1400000.0000","1400000.0000","-0.2326","0.0548","0.0904","0.1279"
"1.450","0.0848","10","0.0000","0.0000","-9.6508","-72.6872","0.0000","5.6078","2407.3000","0.7200","10000.0000","45.50449466","-75.54466696","40.8750","14.7551","32.5000","40.4688","1.0000","-0.0007","-1.0104","-0.4714","0.3383","0.0790","1350.7333","0.0000","0.0000","1.0978","0.0201","0.0000","0.0000","1450000.0000","1450000.0000","0.1271","-0.0557","0.1532","-0.0507"
"1.500","0.1085","10","0.0000","0.0000","-8.8629","-59.9215","0.0000","5.6061","2402.2999","0.7200","10000.0000","45.50449467","-75.54466709","40.9047","14.7418","32.5016","40.4391","1.0000","-0.0070","-1.0067","-0.4897","0.3303","0.0282","1537.7333","0.0000","0.0000","2.0600","0.0214","0.0000","0.0000","1500000.0000","1500000.0000","0.3758","-0.1221","0.0832","-0.0988"
"1.550","0.1089","10","0.0000","0.0000","-11.4813","-86.2191","0.0000","5.6043","2394.5999","0.7103","10000.0000","45.50449469","-75.54466721","40.9062","14.7281","32.5141","40.4688","1.0000","-0.0119","-1.0065","-0.4935","0.3123","-0.0260","1519.9556","0.0000","0.0000","2.7267","0.0230","0.0000","0.0000","1550000.0000","1550000.0000","0.2798","-0.0797","-0.0345","0.0676"
"1.600","0.0894","10","0.0000","0.0000","-17.0015","-145.7928","0.0000","5.6026","2384.5999","0.6923","10000.0000","45.50449471","-75.54466733","40.9078","14.7488","32.5000","40.4688","1.0000","0.0143","-1.0103","-0.4905","0.3083","-0.0614","1466.2444","0.0000","0.0000","3.1244","0.0244","0.0000","0.0000","1600000.0000","1600000.0000","0.0829","0.0019","-0.0596","0.2001"
"1.650","0.0863","10","0.0000","0.0000","-13.8861","-123.6876","0.0000","5.6028","2377.3000","0.6840","10000.0000","45.50449474","-75.54466746","40.9203","14.7352","32.5172","40.4688","1.0000","-0.0112","-1.0166","-0.4727","0.3188","-0.0653","1366.8000","0.0000","0.0000","3.1800","0.0256","0.0000","0.0000","1650000.0000","1650000.0000","-0.0102","0.0251","-0.0218","0.0919"
"1.700","0.0969","10","0.0000","0.0000","-3.4142","-32.0043","0.0000","5.6046","2372.2999","0.6840","10000.0000","45.50449479","-75.54466758","40.9062","14.7484","32.5016","40.4688","1.0000","-0.0098","-1.0042","-0.4343","0.3191","-0.0261","1215.0889","0.0000","0.0000","3.2000","0.0268","0.0000","0.0000","1700000.0000","1700000.0000","-0.0715","-0.0472","-0.0445","-0.1212"
"1.750","0.1144","10","0.0000","0.0000","-3.2802","-30.9400","0.0000","5.6044","2364.5999","0.6840","10000.0000","45.50449478","-75.54466772","40.9062","14.7395","32.5000","40.4688","1.0000","0.0000","-0.9953","-0.3784","0.3088","0.0471","1033.9778","0.0000","0.0000","3.2000","0.0283","0.0000","0.0000","1750000.0000","1750000.0000","-0.1259","-0.0887","-0.1029","-0.1934"
"1.800","0.1377","10","0.0000","0.0000","-11.9525","-107.0696","0.0000","5.6025","2354.6000","0.6840","10000.0000","45.50449474","-75.54466786","40.9078","14.7195","32.5000","40.4688","1.0000","-0.0139","-1.0026","-0.3301","0.3015","0.1119","1160.8667","0.0000","0.0000","3.2467","0.0300","0.0000","0.0000","1800000.0000","1800000.0000","-0.1013","-0.0036","-0.0751","-0.0577"
"1.850","0.1301","10","0.0000","0.0000","-19.3030","-130.7503","0.0000","5.6025","2347.3001","0.6840","10000.0000","45.50449471","-75.54466799","40.9062","14.7273","32.5141","40.4516","1.0000","-0.0439","-1.0013","-0.3176","0.3103","0.1448","1348.5333","0.0000","0.0000","3.3022","0.0319","0.0000","0.0000","1850000.0000","1850000.0000","0.0278","0.1166","0.0345","0.1307"
"1.900","0.0961","10","0.0000","0.0000","-25.5275","-109.7523","0.0000","5.6041","2342.2999","0.6840","10000.0000","45.50449469","-75.54466813","40.9047","14.7344","32.4984","40.4688","1.0000","-0.0611","-1.0025","-0.3533","0.3127","0.1509","1586.8667","0.0000","0.0000","3.3578","0.0335","0.0000","0.0000","1900000.0000","1900000.0000","0.1212","0.0952","0.0860","0.1187"
"1.950","0.1044","10","0.0000","0.0000","-24.5039","-80.7031","0.0000","5.6039","2337.3001","0.6840","10000.0000","45.50449469","-75.54466827","40.9375","14.7473","32.5000","40.4688","1.0000","-0.0225","-1.0131","-0.4139","0.3054","0.1249","1762.8000","0.0000","0.0000","3.4133","0.0348","0.0000","0.0000","1950000.0000","1950000.0000","0.1404","-0.0613","0.0246","-0.0655"
"2.000","0.1485","10","0.0000","0.0000","-17.3059","-44.7955","0.0000","5.6022","2332.2999","0.6840","10000.0000","45.50449471","-75.54466839","40.9062","14.7195","32.5016","40.4688","1.0000","-0.0128","-1.0082","-0.4680","0.2944","0.0873","1741.1333","0.0000","0.0000","3.4689","0.0365","0.0000","0.0000","2000000.0000","2000000.0000","0.1059","-0.1393","-0.0398","-0.1507"
"2.050","0.1633","10","0.0000","0.0000","-15.6280","-44.8974","0.0000","5.5999","2327.3001","0.6840","10000.0000","45.50449470","-75.54466856","40.9375","14.7301","32.5000","40.4516","1.0000","0.0113","-0.9809","-0.5120","0.2855","0.0762","1654.2000","0.0000","0.0000","3.5244","0.0387","0.0000","0.0000","2050000.0000","2050000.0000","0.0355","-0.0118","-0.0381","0.0059"
"2.100","0.1531","10","0.0000","0.0000","-18.6523","-75.6743","0.0000","5.5971","2322.3000","0.6840","10000.0000","45.50449466","-75.54466876","40.9078","14.7418","32.5000","40.4688","1.0000","0.0133","-0.9750","-0.5386","0.2773","0.0833","1484.2000","0.0000","0.0000","3.5800","0.0409","0.0000","0.0000","2100000.0000","2100000.0000","-0.0107","0.1441","0.0133","0.1502"
"2.150","0.1301","10","0.0000","0.0000","-33.6143","-22.2005","0.0000","5.5934","2317.3001","0.6354","10000.0000","45.50449463","-75.54466888","40.9375","14.7422","32.5000","40.4688","1.0000","-0.0184","-0.9831","-0.5496","0.2732","0.0714","1451.0889","0.0000","0.0000","3.6356","0.0429","0.0000","0.0000","2150000.0000","2150000.0000","0.0691","0.1266","0.0625","0.0547"
"2.200","0.0961","10","0.0000","0.0000","-58.7453","103.0424","0.0000","5.5889","2312.3000","0.5454","10000.0000","45.50449460","-75.54466895","40.9078","14.7348","32.5016","40.4672","1.0000","-0.0361","-0.9805","-0.5596","0.2771","0.0595","1494.9778","0.0000","0.0000","3.6911","0.0445","0.0000","0.0000","2200000.0000","2200000.0000","0.1697","-0.0194","0.0455","-0.1283"
"2.250","0.0910","10","0.0000","0.0000","-60.8558","95.9917","0.0000","5.5896","2307.3001","0.5526","10000.0000","45.50449457","-75.54466906","40.9375","14.7422","32.5000","40.4688","1.0000","-0.0259","-0.9926","-0.5574","0.2942","0.0638","1372.2667","0.0000","0.0000","3.7000","0.0458","0.0000","0.0000","2250000.0000","2250000.0000","0.0788","-0.0818","-0.0482","-0.1051"
"2.300","0.1105","10","0.0000","0.0000","-43.3563","-23.7535","0.0000","5.5946","2302.3000","0.6426","10000.0000","45.50449452","-75.54466921","40.9391","14.7418","32.5297","40.4672","1.0000","0.0046","-0.9999","-0.5503","0.3210","0.0817","1230.4445","0.0000","0.0000","3.7000","0.0472","0.0000","0.0000","2300000.0000","2300000.0000","-0.0934","-0.0208","-0.1267","0.0821"
"2.350","0.1163","10","0.0000","0.0000","-31.5695","-92.2335","0.0000","5.5955","2297.3001","0.6743","10000.0000","45.50449448","-75.54466940","40.9375","14.7379","32.4828","40.4516","1.0000","0.0146","-0.9941","-0.5527","0.3325","0.1034","1391.5555","0.0000","0.0000","3.7000","0.0488","0.0000","0.0000","2350000.0000","2350000.0000","-0.0227","0.0185","-0.0702","0.1622"
"2.400","0.1106","10","0.0000","0.0000","-24.6491","-117.0433","0.0000","5.5927","2292.3000","0.6563","10000.0000","45.50449444","-75.54466960","40.9375","14.7418","32.5000","40.4688","1.0000","0.0073","-0.9834","-0.5474","0.3281","0.1058","1514.5333","0.0000","0.0000","3.7000","0.0504","0.0000","0.0000","2400000.0000","2400000.0000","0.2077","-0.0013","0.0815","0.0911"
"2.450","0.1201","10","0.0000","0.0000","-23.6460","-115.1121","0.0000","5.5903","2287.3001","0.6577","10000.0000","45.50449440","-75.54466977","40.9516","14.7316","32.5000","40.4688","1.0000","0.0207","-0.9778","-0.5251","0.3168","0.0987","1516.7556","0.0000","0.0000","3.7000","0.0520","0.0000","0.0000","2450000.0000","2450000.0000","0.2344","-0.0121","0.0862","0.0080"
"2.500","0.1424","10","0.0000","0.0000","-27.6835","-90.4016","0.0000","5.5884","2282.3000","0.6757","10000.0000","45.50449435","-75.54466991","40.9688","14.7566","32.5000","40.4688","1.0000","0.0396","-0.9887","-0.5015","0.3157","0.0772","1412.1555","0.0000","0.0000","3.7000","0.0538","0.0000","0.0000","2500000.0000","2500000.0000","0.0121","0.0102","-0.0561","-0.0431"
"2.550","0.1638","10","0.0000","0.0000","-26.8766","-63.6582","0.0000","5.5847","2277.2999","0.6840","10000.0000","45.50449432","-75.54467004","40.9516","14.7336","32.5000","40.4688","1.0000","0.0440","-0.9986","-0.4811","0.3295","0.0425","1171.6000","0.0000","0.0000","3.7000","0.0559","0.0000","0.0000","2550000.0000","2550000.0000","-0.1044","-0.0070","-0.0764","-0.0158"
"2.600","0.1844","10","0.0000","0.0000","-21.9431","-35.1831","0.0000","5.5793","2272.3000","0.6840","10000.0000","45.50449431","-75.54467016","40.9375","14.7488","32.5000","40.4703","1.0000","0.0229","-1.0047","-0.4702","0.3315","0.0199","1066.5111","0.0000","0.0000","3.7356","0.0583","0.0000","0.0000","2600000.0000","2600000.0000","-0.0298","-0.0586","0.0791","0.0670"
"2.650","0.2074","10","0.0000","0.0000","-20.0028","-60.4761","0.0000","5.5739","2267.2999","0.6840","10000.0000","45.50449426","-75.54467029","40.9516","14.7379","32.5000","40.4688","1.0000","-0.0075","-1.0062","-0.4617","0.3160","0.0137","1037.6222","0.0000","0.0000","3.7911","0.0611","0.0000","0.0000","2650000.0000","2650000.0000","-0.0366","-0.0522","0.1353","0.1465"
"2.700","0.2326","10","0.0000","0.0000","-20.6123","-131.5716","0.0000","5.5684","2262.3000","0.6840","10000.0000","45.50449418","-75.54467043","40.9391","14.7266","32.5000","40.4984","1.0000","-0.0243","-1.0139","-0.4414","0.3076","0.0123","1084.8000","0.0000","0.0000","3.8000","0.0642","0.0000","0.0000","2700000.0000","2700000.0000","-0.1377","0.0127","-0.0364","0.0564"
"2.750","0.2382","10","0.0000","0.0000","-19.3223","-121.7146","0.0000","5.5687","2257.2999","0.6840","10000.0000","45.50449415","-75.54467057","40.9375","14.7309","32.5000","40.4828","1.0000","-0.0268","-1.0211","-0.4208","0.3081","0.0047","1148.6888","0.0000","0.0000","3.8156","0.0675","0.0000","0.0000","2750000.0000","2750000.0000","-0.1233","0.0294","-0.1699","-0.1710"
"2.800","0.2270","10","0.0000","0.0000","-16.4141","-42.8981","0.0000","5.5739","2252.3000","0.6840","10000.0000","45.50449417","-75.54467071","40.9375","14.7348","32.4703","40.4391","1.0000","-0.0197","-1.0169","-0.4257","0.3117","-0.0100","1265.9111","0.0000","0.0000","4.2044","0.0707","0.0000","0.0000","2800000.0000","2800000.0000","0.0105","-0.0188","-0.0491","-0.2421"
"2.850","0.1984","10","0.0000","0.0000","-18.8222","-42.1376","0.0000","5.5734","2247.2999","0.6743","10000.0000","45.50449413","-75.54467085","40.9375","14.7316","32.5000","40.4688","1.0000","-0.0245","-1.0166","-0.4593","0.3102","-0.0137","1338.6000","0.0000","0.0000","4.5667","0.0736","0.0000","0.0000","2850000.0000","2850000.0000","0.0476","-0.0177","0.0942","-0.0256"
"2.900","0.1548","10","0.0000","0.0000","-25.7590","-107.8692","0.0000","5.5679","2242.3000","0.6563","10000.0000","45.50449406","-75.54467099","40.9391","14.7414","32.5000","40.4688","1.0000","-0.0149","-1.0174","-0.5030","0.3081","-0.0034","1270.2667","0.0000","0.0000","4.8444","0.0760","0.0000","0.0000","2900000.0000","2900000.0000","0.0653","0.0172","0.0418","0.1875"
"2.950","0.1334","10","0.0000","0.0000","-32.9252","-136.4690","0.0000","5.5643","2237.2999","0.6383","10000.0000","45.50449400","-75.54467113","40.9375","14.7422","32.5000","40.4688","1.0000","-0.0164","-1.0251","-0.5353","0.3071","0.0274","1254.2444","0.0000","0.0000","5.0733","0.0780","0.0000","0.0000","2950000.0000","2950000.0000","0.1656","-0.0144","-0.0461","0.1021"
"3.000","0.1309","10","0.0000","0.0000","-40.2870","-133.4379","0.0000","5.5624","2232.3000","0.6203","10000.0000","45.50449395","-75.54467127","40.9391","14.7332","32.5000","40.4984","1.0000","-0.0234","-1.0230","-0.5434","0.3007","0.0719","1304.8000","0.0000","0.0000","5.2400","0.0798","0.0000","0.0000","3000000.0000","3000000.0000","0.1717","-0.0656","0.0277","-0.0704"
"3.050","0.1348","10","0.0000","0.0000","-39.7223","-92.0499","0.0000","5.5605","2227.2999","0.6120","10000.0000","45.50449390","-75.54467141","40.9688","14.7316","32.5000","40.4688","1.0000","-0.0105","-1.0153","-0.5402","0.2927","0.0913","1257.9333","0.0000","0.0000","5.4067","0.0817","0.0000","0.0000","3050000.0000","3050000.0000","-0.0782","-0.0167","0.0956","-0.0934"
"3.100","0.1441","10","0.0000","0.0000","-32.4053","-17.9874","0.0000","5.5585","2222.3001","0.6120","10000.0000","45.50449386","-75.54467155","40.9391","14.7191","32.5000","40.4688","1.0000","0.0010","-1.0092","-0.5371","0.2890","0.0905","1156.2667","0.0000","0.0000","5.5733","0.0836","0.0000","0.0000","3100000.0000","3100000.0000","-0.2355","0.0991","-0.0246","-0.0231"
"3.150","0.1434","10","0.0000","0.0000","-30.0462","-17.0500","0.0000","5.5566","2220.0000","0.6217","10000.0000","45.50449381","-75.54467169","40.9375","14.7457","32.5000","40.4688","1.0000","0.0122","-0.9958","-0.5342","0.2970","0.1028","1421.8667","0.0000","0.0000","5.6000","0.0857","0.0000","0.0000","3150000.0000","3150000.0000","-0.0002","0.1157","-0.1459","-0.0272"
"3.200","0.1341","10","0.0000","0.0000","-31.9105","-78.4044","0.0000","5.5547","2220.0000","0.6397","10000.0000","45.50449376","-75.54467183","40.9391","14.7414","32.4984","40.4969","1.0000","0.0026","-0.9933","-0.5431","0.2884","0.1303","1739.9556","0.0000","0.0000","5.6022","0.0876","0.0000","0.0000","3200000.0000","3200000.0000","0.2455","-0.0083","-0.0298","0.0211"
"3.250","0.1382","10","0.0000","0.0000","-31.3152","-93.5466","0.0000","5.5505","2217.2999","0.6480","10000.0000","45.50449374","-75.54467200","40.9688","14.7352","32.5000","40.4688","1.0000","-0.0078","-0.9907","-0.5601","0.2749","0.1429","1638.8445","0.0000","0.0000","5.6578","0.0895","0.0000","0.0000","3250000.0000","3250000.0000","0.1183","-0.1249","0.1024","0.1805"
"3.300","0.1538","10","0.0000","0.0000","-28.6247","-69.3228","0.0000","5.5443","2212.3001","0.6480","10000.0000","45.50449373","-75.54467218","40.9391","14.7340","32.5000","40.4688","1.0000","0.0082","-1.0091","-0.5588","0.2677","0.1224","1565.0667","0.0000","0.0000","5.7400","0.0915","0.0000","0.0000","3300000.0000","3300000.0000","-0.0980","-0.1531","0.0296","0.2207"
