"Format","AiM CSV File"
"Session","Amigo 2"
"Vehicle","GGR26"
"Racer","Faran"
"Championship","My Balls"
"Comment","Faran WARMUP + 1st 10 laps BEST LAP 16
"
"Date","Friday, May 8, 2026"
"Time","2:33 PM"
"Sample Rate","20"
"Duration","589.988"
"Segment","Session"
"Beacon Markers","41.191","68.683","96.266","123.782","151.582","178.826","205.981","284.896","311.825","338.852","365.976","392.399","418.904","445.747","472.655","500.56","526.816","554.239","581.126","589.988"
"Segment Times","0:41.191","0:27.492","0:27.583","0:27.516","0:27.800","0:27.244","0:27.155","1:18.915","0:26.929","0:27.027","0:27.124","0:26.423","0:26.505","0:26.843","0:26.908","0:27.905","0:26.256","0:27.423","0:26.887","0:08.862"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","VerticalAcc","RollRate","PitchRate","YawRate","ECU RPM","ECU WH SP RL","ECU WH SP RR","ECU THROTTLE","Distance on GPS Speed","RL Slip","RR Slip","LapT","SessT","Velocity on RR Shock Pos","Velocity on FR Shock Pos","Velocity on FL Shock Pos","Velocity on RL Shock Pos"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","mm","mm","mm","mm","gear","g","g","deg/s","deg/s","deg/s","rpm","km/h","km/h","%","m","%","%","ms","ms","mm/s","mm/s","mm/s","mm/s"

"0.000","0.0805","13","0.0000","0.0000","28.3908","79.9067","0.0000","10.4235","940.0000","0.4680","10000.0000","45.50445557","-75.54477823","40.3438","12.5703","29.4219","41.4062","0.0000","-0.0372","-0.9995","-0.3044","0.0637","-0.3608","314.0000","0.0000","0.0000","0.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0287","0.0165","0.0012","0.0310"
"0.050","0.0805","13","0.0000","0.0000","28.3908","79.9067","0.0000","10.4235","940.0000","0.4680","10000.0000","45.50445557","-75.54477823","40.3438","12.5703","29.4219","41.4062","0.0000","-0.0372","-0.9995","-0.3186","0.0539","-0.3596","314.0000","0.0000","0.0000","0.2000","0.0011","0.0000","0.0000","50000.0000","50000.0000","0.0095","-0.0290","-0.0093","0.0088"
"0.100","0.0805","13","0.0000","0.0000","28.3908","79.9067","0.0000","10.4235","940.0000","0.4680","10000.0000","45.50445557","-75.54477823","40.3438","12.5703","29.4219","41.4062","0.0000","-0.0372","-0.9995","-0.3335","0.0517","-0.3357","314.0000","0.0000","0.0000","0.2000","0.0022","0.0000","0.0000","100000.0000","100000.0000","-0.0397","-0.0196","0.0014","-0.0487"
"0.150","0.0805","13","0.0000","0.0000","28.3908","79.9067","0.0000","10.4235","940.0000","0.4680","10000.0000","45.50445557","-75.54477823","40.3438","12.5703","29.4219","41.4062","0.0000","-0.0372","-0.9995","-0.3324","0.0626","-0.3053","314.0000","0.0000","0.0000","0.2000","0.0034","0.0000","0.0000","150000.0000","150000.0000","-0.0097","0.0474","0.0212","-0.0126"
"0.200","0.0805","13","0.0000","0.0000","28.3908","79.9067","0.0000","10.4235","940.0000","0.4680","10000.0000","45.50445557","-75.54477823","40.3438","12.5703","29.4219","41.4062","0.0000","-0.0439","-1.0029","-0.3198","0.0823","-0.2837","314.0000","0.0000","0.0000","0.2000","0.0045","0.0000","0.0000","200000.0000","200000.0000","0.0694","0.0845","0.0236","0.0749"
"0.250","0.0805","13","0.0000","0.0000","28.3908","79.9067","0.0000","10.4235","940.0000","0.4680","10000.0000","45.50445557","-75.54477823","40.3438","12.5852","29.4367","41.4062","0.0000","-0.0279","-1.0005","-0.3024","0.0885","-0.2830","314.0000","0.0000","0.0000","0.2000","0.0056","0.0000","0.0000","250000.0000","250000.0000","0.0722","0.0324","0.0039","0.0751"
"0.300","0.0942","13","0.0000","0.0000","32.1010","7.9618","0.0000","10.4305","940.0000","0.4680","10000.0000","45.50445557","-75.54477825","40.3578","12.5789","29.4203","41.4203","0.0000","-0.0146","-0.9980","-0.2871","0.0786","-0.3040","314.0000","0.0000","0.0000","0.2000","0.0068","0.0000","0.0000","300000.0000","300000.0000","-0.0032","-0.0265","0.0271","-0.0121"
"0.350","0.1080","13","0.0000","0.0000","35.8112","-63.9830","0.0000","10.4374","940.0000","0.4680","10000.0000","45.50445557","-75.54477827","40.3438","12.5633","29.4219","41.4062","0.0000","-0.0216","-0.9966","-0.2791","0.0601","-0.3473","319.3333","0.0000","0.0000","0.2000","0.0083","0.0000","0.0000","350000.0000","350000.0000","-0.0501","-0.0294","0.0806","-0.0523"
"0.400","0.1707","13","0.0000","0.0000","20.9029","-31.8573","0.0000","10.4340","940.0000","0.5400","10000.0000","45.50445560","-75.54477825","40.3438","12.5781","29.4359","41.4062","0.0000","-0.0208","-0.9917","-0.2748","0.0415","-0.3871","326.0000","0.0000","0.0000","0.2000","0.0102","0.0000","0.0000","400000.0000","400000.0000","-0.0455","-0.0184","0.0714","-0.0331"
"0.450","0.2333","13","0.0000","0.0000","5.9946","0.2683","0.0000","10.4306","940.0000","0.6120","10000.0000","45.50445563","-75.54477823","40.3438","12.5707","29.4219","41.4062","0.0000","-0.0142","-0.9868","-0.2607","0.0425","-0.3958","323.7778","0.0000","0.0000","0.1444","0.0130","0.0000","0.0000","450000.0000","450000.0000","-0.0380","-0.0170","-0.0449","-0.0353"
"0.500","0.1764","13","0.0000","0.0000","7.8533","37.5317","0.0000","10.4315","940.0000","0.5580","10000.0000","45.50445562","-75.54477817","40.3438","12.5633","29.4219","41.4062","0.0000","-0.0272","-0.9858","-0.2572","0.0743","-0.3920","330.7778","0.0000","0.0000","0.1111","0.0157","0.0000","0.0000","500000.0000","500000.0000","-0.0056","-0.0032","-0.1223","-0.0516"
"0.550","0.1194","13","0.0000","0.0000","9.7119","74.7951","0.0000","10.4324","940.0000","0.5040","10000.0000","45.50445561","-75.54477811","40.3438","12.5855","29.4227","41.4062","0.0000","-0.0320","-0.9875","-0.2750","0.1091","-0.3825","374.6667","0.0000","0.0000","0.1667","0.0178","0.0000","0.0000","550000.0000","550000.0000","0.0568","0.0280","-0.0743","-0.0147"
"0.600","0.1382","13","0.0000","0.0000","20.1986","-14.0542","0.0000","10.4394","940.0000","0.4860","10000.0000","45.50445561","-75.54477813","40.3438","12.5746","29.4219","41.4094","0.0000","-0.0447","-1.0088","-0.2901","0.1190","-0.3716","402.7778","0.0000","0.0000","0.2000","0.0197","0.0000","0.0000","600000.0000","600000.0000","0.0707","0.0310","0.0135","0.0235"
"0.650","0.1569","13","0.0000","0.0000","30.6853","-102.9035","0.0000","10.4463","940.0000","0.4680","10000.0000","45.50445561","-75.54477814","40.3438","12.5711","29.4211","41.4062","0.0000","-0.0448","-1.0078","-0.2945","0.1060","-0.3605","407.2222","0.0000","0.0000","0.2000","0.0217","0.0000","0.0000","650000.0000","650000.0000","-0.0001","0.0275","0.0354","-0.0173"
"0.700","0.1039","13","0.0000","0.0000","34.7973","-20.6339","0.0000","10.4429","940.0000","0.4680","10000.0000","45.50445565","-75.54477813","40.3438","12.5746","29.4375","41.4062","0.0000","-0.0199","-0.9951","-0.3108","0.0890","-0.3664","466.0000","0.0000","0.0000","0.2000","0.0234","0.0000","0.0000","700000.0000","700000.0000","-0.0244","0.0603","0.0428","-0.0397"
"0.750","0.0509","13","0.0000","0.0000","38.9093","61.6356","0.0000","10.4395","940.0000","0.4680","10000.0000","45.50445568","-75.54477811","40.3438","12.5785","29.4359","41.3766","0.0000","-0.0128","-1.0024","-0.3345","0.0784","-0.3898","561.0000","0.0000","0.0000","0.2000","0.0246","0.0000","0.0000","750000.0000","750000.0000","0.0426","0.0997","0.0780","0.0291"
"0.800","0.1224","13","0.0000","0.0000","26.4902","102.4492","0.0000","10.4394","945.0000","0.5220","10000.0000","45.50445561","-75.54477813","40.3578","12.5910","29.4289","41.4062","0.0000","-0.0247","-0.9897","-0.3354","0.0961","-0.4038","677.3333","0.0000","0.0000","1.8889","0.0258","0.0000","0.0000","800000.0000","800000.0000","0.0364","0.0428","0.0643","0.0786"
"0.850","0.1939","13","0.0000","0.0000","14.0710","143.2627","0.0000","10.4392","950.0000","0.5760","10000.0000","45.50445555","-75.54477814","40.3438","12.5789","29.4227","41.4062","0.0000","-0.0368","-0.9731","-0.3076","0.1123","-0.3998","799.0000","0.0000","0.0000","4.0000","0.0280","0.0000","0.0000","850000.0000","850000.0000","-0.0791","-0.0933","-0.0457","-0.0160"
"0.900","0.1410","13","0.0000","0.0000","19.6240","31.3866","0.0000","10.4427","950.0000","0.5400","10000.0000","45.50445558","-75.54477814","40.3438","12.5840","29.4289","41.4062","0.0000","-0.0487","-0.9775","-0.2800","0.0923","-0.3870","1194.0000","0.0000","0.0000","6.3889","0.0302","0.0000","0.0000","900000.0000","900000.0000","-0.0953","-0.1717","-0.0888","-0.0880"
"0.950","0.0882","13","0.0000","0.0000","25.1771","-80.4895","0.0000","10.4463","950.0000","0.5040","10000.0000","45.50445561","-75.54477814","40.3156","12.5707","29.4078","41.3766","0.0000","-0.0382","-0.9912","-0.2664","0.0670","-0.3724","1561.2222","0.0000","0.0000","8.5222","0.0319","0.0000","0.0000","950000.0000","950000.0000","0.0860","-0.1225","0.0367","0.0242"
"1.000","0.1410","13","0.0000","0.0000","16.6625","-106.7066","0.0000","10.4461","950.0000","0.5400","10000.0000","45.50445555","-75.54477816","40.3438","12.5738","29.4359","41.4062","0.0000","-0.0752","-1.0176","-0.2515","0.0712","-0.3572","1817.3334","0.0000","0.0000","9.6333","0.0335","0.0000","0.0000","1000000.0000","1000000.0000","0.1832","-0.0141","0.1907","0.1515"
"1.050","0.1939","13","0.0000","0.0000","8.1479","-132.9236","0.0000","10.4460","950.0000","0.5760","10000.0000","45.50445549","-75.54477817","40.3750","12.5633","29.4375","41.4359","0.0000","-0.1173","-1.0376","-0.2429","0.0885","-0.3430","2045.2222","0.0000","0.0000","10.5000","0.0358","0.0000","0.0000","1050000.0000","1050000.0000","-0.0243","0.0654","0.1935","0.0840"
"1.100","0.1939","13","0.0000","0.0000","10.3322","-51.1019","0.0000","10.4495","950.0000","0.5760","10000.0000","45.50445552","-75.54477817","40.3438","12.5746","29.4445","41.4062","0.0000","-0.0194","-1.0234","-0.2479","0.0886","-0.3447","2230.7778","0.0000","0.0000","11.0000","0.0385","0.0000","0.0000","1100000.0000","1100000.0000","-0.2632","0.0918","0.1058","-0.0416"
"1.150","0.1939","13","0.0000","0.0000","12.5164","30.7198","0.0000","10.4531","950.0000","0.5760","10000.0000","45.50445555","-75.54477817","40.3141","12.5715","29.4531","41.4062","0.0000","0.0527","-0.9714","-0.2692","0.0817","-0.3755","2528.6667","0.0000","0.0000","11.4333","0.0412","0.0000","0.0000","1150000.0000","1150000.0000","-0.1948","0.0859","0.0559","-0.0279"
"1.200","0.1509","13","0.0000","0.0000","7.2680","100.8593","0.0000","10.4531","950.0000","0.5940","10000.0000","45.50445555","-75.54477817","40.3438","12.5816","29.4531","41.4234","0.0000","0.0407","-0.9751","-0.2743","0.0739","-0.4117","2901.4443","0.0000","0.0000","11.8222","0.0435","0.0000","0.0000","1200000.0000","1200000.0000","0.0556","0.0680","0.0154","0.0183"
"1.250","0.1080","13","0.0000","0.0000","2.0195","170.9987","0.0000","10.4531","950.0000","0.6120","10000.0000","45.50445555","-75.54477817","40.3422","12.5852","29.4531","41.4062","0.0000","-0.1566","-0.9585","-0.2523","0.0851","-0.4361","3180.8889","0.0000","0.0000","12.0333","0.0454","0.0000","0.0000","1250000.0000","1250000.0000","0.1473","0.0324","-0.0769","-0.0343"
"1.300","0.1590","13","0.0000","0.0000","2.4463","74.6342","0.0000","10.4497","950.0000","0.6120","10000.0000","45.50445558","-75.54477816","40.3438","12.5859","29.4531","41.4062","0.0000","-0.0810","-1.0156","-0.2468","0.0942","-0.4543","3437.0000","0.0000","0.0000","12.2000","0.0473","0.0000","0.0000","1300000.0000","1300000.0000","0.0620","-0.0204","-0.1411","-0.0878"
"1.350","0.2099","13","0.0000","0.0000","2.8732","-21.7303","0.0000","10.4463","950.0000","0.6120","10000.0000","45.50445561","-75.54477814","40.3438","12.5711","29.4375","41.4062","0.0000","0.1010","-1.0537","-0.2649","0.0880","-0.4552","3768.1111","0.0000","0.0000","12.2556","0.0498","0.0000","0.0000","1350000.0000","1350000.0000","-0.0252","-0.0443","-0.0886","-0.0014"
"1.400","0.1792","13","0.0000","0.0000","4.6089","61.1599","0.0000","10.4497","950.0000","0.5940","10000.0000","45.50445558","-75.54477816","40.3438","12.5824","29.4516","41.4062","0.0000","0.1445","-1.0850","-0.2710","0.0681","-0.4203","4106.7778","0.0000","0.0000","12.3333","0.0525","0.0000","0.0000","1400000.0000","1400000.0000","-0.0145","-0.0147","0.0102","0.0705"
"1.450","0.1484","13","0.0000","0.0000","6.3446","144.0501","0.0000","10.4531","950.0000","0.5760","10000.0000","45.50445555","-75.54477817","40.3438","12.5785","29.4375","41.4062","0.0000","0.0993","-1.0410","-0.2526","0.0085","-0.3787","4475.6665","0.0000","0.0000","12.5000","0.0548","0.0000","0.0000","1450000.0000","1450000.0000","0.0194","0.0262","0.0623","-0.0172"
"1.500","0.1711","13","0.0000","0.0000","0.6835","155.6294","0.0000","10.4504","950.0000","0.5940","10000.0000","45.50445551","-75.54477811","40.3438","12.5824","29.4445","41.4062","0.0000","-0.3606","-1.0537","-0.2205","-0.0765","-0.3574","4841.0000","0.0000","0.0000","12.6222","0.0570","0.0000","0.0000","1500000.0000","1500000.0000","0.0215","-0.0034","0.0938","-0.0776"
"1.550","0.1939","13","0.0000","0.0000","-4.9775","167.2086","0.0000","10.4477","950.0000","0.6120","10000.0000","45.50445547","-75.54477805","40.3438","12.5707","29.4383","41.4062","0.0000","-0.6470","-1.0562","-0.1854","-0.1315","-0.3586","5201.0000","0.0000","0.0000","12.6778","0.0596","0.0000","0.0000","1550000.0000","1550000.0000","-0.0130","-0.0582","0.1000","0.0688"
"1.600","0.2352","13","0.0000","0.0000","-1.6065","54.4781","0.0000","10.4504","950.0000","0.5760","10000.0000","45.50445551","-75.54477811","40.3438","12.5859","29.4602","41.4062","0.0000","-0.3191","-1.0059","-0.1460","-0.1381","-0.3643","5454.6665","0.0000","0.0000","12.7667","0.0625","0.0000","0.0000","1600000.0000","1600000.0000","-0.0598","-0.0154","0.0118","0.1984"
"1.650","0.2765","13","0.0000","0.0000","1.7644","-58.2524","0.0000","10.4531","950.0000","0.5400","10000.0000","45.50445555","-75.54477817","40.3438","12.5629","29.4383","41.4359","0.0000","0.0181","-0.9375","-0.1225","-0.0956","-0.3573","5637.4443","0.0000","0.0000","12.8778","0.0660","0.0000","0.0000","1650000.0000","1650000.0000","-0.0875","0.1146","-0.1216","0.0598"
"1.700","0.1694","13","0.0000","0.0000","4.3571","-6.5737","0.0000","10.4574","950.0000","0.5580","10000.0000","45.50445551","-75.54477813","40.3266","12.5953","29.4445","41.4062","0.0000","0.0467","-0.9556","-0.1237","-0.0453","-0.3438","5757.1113","0.0000","0.0000","12.9444","0.0690","0.0000","0.0000","1700000.0000","1700000.0000","-0.0685","0.1359","-0.1284","-0.1690"
"1.750","0.0624","13","0.0000","0.0000","6.9498","45.1050","0.0000","10.4616","950.0000","0.5760","10000.0000","45.50445547","-75.54477808","40.3141","12.6008","29.4375","41.4062","0.0000","-0.1860","-1.0039","-0.1345","-0.0278","-0.3357","5861.0000","0.0000","0.0000","13.0000","0.0707","0.0000","0.0000","1750000.0000","1750000.0000","-0.0351","-0.0128","0.0259","-0.1268"
"1.800","0.1054","13","0.0000","0.0000","0.4635","102.2917","0.0000","10.4547","950.0000","0.5760","10000.0000","45.50445547","-75.54477807","40.3297","12.5902","29.4531","41.4062","0.0000","0.0447","-0.8516","-0.1464","-0.0390","-0.3184","5927.1113","0.0000","0.0000","13.1111","0.0720","0.0000","0.0000","1800000.0000","1800000.0000","-0.0018","-0.1400","0.1315","0.1156"
"1.850","0.1484","13","0.0000","0.0000","-6.0229","159.4784","0.0000","10.4477","950.0000","0.5760","10000.0000","45.50445547","-75.54477805","40.3438","12.5781","29.4523","41.4078","0.0000","0.1516","-0.7322","-0.1624","-0.0466","-0.2936","6004.3335","0.0000","0.0000","13.2222","0.0737","0.0000","0.0000","1850000.0000","1850000.0000","0.0324","-0.0991","0.0510","0.1776"
"1.900","0.1145","13","0.0000","0.0000","-11.3815","86.4808","0.0000","10.4513","950.0000","0.5760","10000.0000","45.50445550","-75.54477805","40.3438","12.5746","29.4531","41.4203","0.0000","-0.0208","-0.7739","-0.1729","-0.0502","-0.2695","6126.0000","0.0000","0.0000","13.3333","0.0755","0.0000","0.0000","1900000.0000","1900000.0000","0.0434","-0.0161","-0.0616","-0.0056"
"1.950","0.0805","13","0.0000","0.0000","-16.7401","13.4831","0.0000","10.4548","950.0000","0.5760","10000.0000","45.50445554","-75.54477805","40.3422","12.5855","29.4375","41.4359","0.0000","-0.2874","-0.9009","-0.1841","-0.0642","-0.2563","6310.3335","0.0000","0.0000","13.4222","0.0769","0.0000","0.0000","1950000.0000","1950000.0000","0.0197","-0.0112","-0.0748","-0.1639"
"2.000","0.0843","13","0.0000","0.0000","-12.8860","-50.9297","0.0000","10.4582","950.0000","0.5400","10000.0000","45.50445551","-75.54477807","40.3438","12.5703","29.4531","41.4062","0.0000","-0.0929","-1.0176","-0.1954","-0.0686","-0.2522","6588.6665","0.0000","0.0000","13.4778","0.0780","0.0000","0.0000","2000000.0000","2000000.0000","0.0023","-0.0215","-0.0073","-0.0766"
"2.050","0.0882","13","0.0000","0.0000","-9.0320","-115.3426","0.0000","10.4616","950.0000","0.5040","10000.0000","45.50445547","-75.54477808","40.3422","12.5781","29.4375","41.4062","0.0000","-0.0161","-1.0249","-0.2004","-0.0471","-0.2260","6739.6665","0.0000","0.0000","13.5333","0.0792","0.0000","0.0000","2050000.0000","2050000.0000","0.0697","0.0498","0.0469","0.1078"
"2.100","0.1114","13","0.0000","0.0000","-9.1886","28.6791","0.0000","10.4616","950.0000","0.5400","10000.0000","45.50445547","-75.54477808","40.3438","12.5824","29.4531","41.4203","0.0000","-0.1060","-1.0869","-0.1958","-0.0289","-0.2180","6805.7778","0.0000","0.0000","13.5889","0.0807","0.0000","0.0000","2100000.0000","2100000.0000","0.1095","0.1081","0.0878","0.1399"
"2.150","0.1347","13","0.0000","0.0000","-9.3452","172.7007","0.0000","10.4616","950.0000","0.5760","10000.0000","45.50445547","-75.54477808","40.3438","12.5934","29.4531","41.4078","0.0000","-0.0433","-1.0684","-0.1913","-0.0327","-0.2562","6815.4443","0.0000","0.0000","13.6889","0.0823","0.0000","0.0000","2150000.0000","2150000.0000","-0.0129","0.0352","0.0632","-0.0120"
"2.200","0.1183","13","0.0000","0.0000","-3.9712","91.4354","0.0000","10.4616","950.0000","0.5760","10000.0000","45.50445547","-75.54477808","40.3438","12.5773","29.4531","41.4203","0.0000","0.0177","-1.0303","-0.1979","-0.0334","-0.2979","6811.0000","0.0000","0.0000","13.8000","0.0841","0.0000","0.0000","2200000.0000","2200000.0000","-0.1935","-0.0539","-0.0402","-0.1309"
"2.250","0.1018","13","0.0000","0.0000","1.4027","10.1700","0.0000","10.4616","950.0000","0.5760","10000.0000","45.50445547","-75.54477808","40.3141","12.5789","29.4383","41.4062","0.0000","0.0303","-0.9607","-0.2075","-0.0241","-0.3125","6762.1113","0.0000","0.0000","13.8556","0.0856","0.0000","0.0000","2250000.0000","2250000.0000","-0.1972","-0.0368","-0.1247","-0.0660"
"2.300","0.0912","13","0.0000","0.0000","-9.0690","-81.5133","0.0000","10.4659","950.0000","0.5760","10000.0000","45.50445544","-75.54477804","40.3125","12.5703","29.4445","41.4203","0.0000","-0.0069","-0.9746","-0.1975","-0.0364","-0.2910","6723.0000","0.0000","0.0000","13.8889","0.0869","0.0000","0.0000","2300000.0000","2300000.0000","-0.0611","0.0379","-0.0676","0.0710"
"2.350","0.0805","13","0.0000","0.0000","-19.5408","-173.1967","0.0000","10.4702","950.0000","0.5760","10000.0000","45.50445540","-75.54477799","40.3422","12.5793","29.4234","41.4062","0.0000","-0.0539","-0.9768","-0.1844","-0.0608","-0.2625","6723.0000","0.0000","0.0000","13.8333","0.0881","0.0000","0.0000","2350000.0000","2350000.0000","0.0011","0.0444","0.0880","0.0837"
"2.400","0.0942","13","0.0000","0.0000","-13.5822","-13.8817","0.0000","10.4702","950.0000","0.5760","10000.0000","45.50445540","-75.54477799","40.3125","12.5910","29.4531","41.4203","0.0000","-0.0781","-1.0186","-0.1835","-0.0662","-0.2598","6723.0000","0.0000","0.0000","13.8000","0.0894","0.0000","0.0000","2400000.0000","2400000.0000","-0.0280","-0.0182","0.1668","-0.0145"
"2.450","0.1080","13","0.0000","0.0000","-7.6237","145.4333","0.0000","10.4702","950.0000","0.5760","10000.0000","45.50445540","-75.54477799","40.3125","12.5781","29.4531","41.4359","0.0000","0.0123","-1.0366","-0.1807","-0.0598","-0.2793","6723.0000","0.0000","0.0000","13.8000","0.0908","0.0000","0.0000","2450000.0000","2450000.0000","0.0048","-0.0597","0.1011","-0.0757"
"2.500","0.0981","13","0.0000","0.0000","-14.8785","-1.0506","0.0000","10.4666","950.0000","0.5580","10000.0000","45.50445536","-75.54477799","40.3266","12.5824","29.4688","41.4062","0.0000","0.0038","-1.0283","-0.1694","-0.0474","-0.2874","6724.3335","0.0000","0.0000","13.8000","0.0922","0.0000","0.0000","2500000.0000","2500000.0000","0.0570","-0.0481","0.0202","-0.0298"
"2.550","0.0882","13","0.0000","0.0000","-22.1332","-147.5345","0.0000","10.4630","950.0000","0.5400","10000.0000","45.50445533","-75.54477799","40.3125","12.5785","29.4539","41.4062","0.0000","-0.0785","-1.0151","-0.1758","-0.0333","-0.3029","6726.5557","0.0000","0.0000","13.8000","0.0934","0.0000","0.0000","2550000.0000","2550000.0000","-0.0043","-0.0061","0.0078","0.0369"
"2.600","0.0621","13","0.0000","0.0000","-6.0285","-23.5576","0.0000","10.4666","950.0000","0.5220","10000.0000","45.50445536","-75.54477799","40.3125","12.5746","29.4586","41.4234","0.0000","0.0139","-1.0234","-0.2120","-0.0366","-0.3252","6716.7778","0.0000","0.0000","13.8444","0.0945","0.0000","0.0000","2600000.0000","2600000.0000","-0.0828","0.0109","0.0083","0.0573"
"2.650","0.0360","13","0.0000","0.0000","10.0762","100.4193","0.0000","10.4702","950.0000","0.5040","10000.0000","45.50445540","-75.54477799","40.3141","12.5785","29.4688","41.4078","0.0000","0.0512","-1.0090","-0.2517","-0.0344","-0.3564","6704.0000","0.0000","0.0000","13.9000","0.0952","0.0000","0.0000","2650000.0000","2650000.0000","-0.0160","0.0081","-0.0173","0.0385"
"2.700","0.1214","13","0.0000","0.0000","4.8562","50.3602","0.0000","10.4737","950.0000","0.5400","10000.0000","45.50445543","-75.54477799","40.3266","12.5852","29.4602","41.4062","0.0000","0.0339","-0.9561","-0.2510","-0.0237","-0.3738","6701.7778","0.0000","0.0000","13.8444","0.0965","0.0000","0.0000","2700000.0000","2700000.0000","0.1131","0.0046","-0.0392","0.0113"
"2.750","0.2068","13","0.0000","0.0000","-0.3638","0.3011","0.0000","10.4773","950.0000","0.5760","10000.0000","45.50445546","-75.54477799","40.3125","12.5848","29.4672","41.4375","0.0000","-0.0870","-0.9387","-0.2203","-0.0245","-0.3528","6703.4443","0.0000","0.0000","13.8000","0.0986","0.0000","0.0000","2750000.0000","2750000.0000","0.1269","0.0439","-0.0395","-0.0635"
"2.800","0.1475","13","0.0000","0.0000","3.5159","68.1563","0.0000","10.4816","950.0000","0.5580","10000.0000","45.50445542","-75.54477794","40.3438","12.5738","29.4531","41.4062","0.0000","-0.0067","-0.9697","-0.1908","-0.0213","-0.3162","6720.6665","0.0000","0.0000","13.8000","0.1010","0.0000","0.0000","2800000.0000","2800000.0000","0.0580","0.0680","-0.0401","-0.1248"
"2.850","0.0882","13","0.0000","0.0000","7.3956","136.0116","0.0000","10.4858","950.0000","0.5400","10000.0000","45.50445538","-75.54477790","40.3422","12.5867","29.4531","41.4062","0.0000","0.0191","-1.0029","-0.1639","-0.0184","-0.2679","6746.1113","0.0000","0.0000","13.8000","0.1026","0.0000","0.0000","2850000.0000","2850000.0000","0.0139","0.0123","-0.0697","-0.0771"
"2.900","0.0621","13","0.0000","0.0000","-1.3403","28.2155","0.0000","10.4780","950.0000","0.5220","10000.0000","45.50445539","-75.54477794","40.3438","12.5832","29.4531","41.4062","0.0000","-0.0518","-0.9648","-0.1644","-0.0226","-0.2120","6783.8887","0.0000","0.0000","13.8000","0.1037","0.0000","0.0000","2900000.0000","2900000.0000","-0.0292","-0.0715","-0.1015","0.0207"
"2.950","0.0360","13","0.0000","0.0000","-10.0762","-79.5807","0.0000","10.4702","950.0000","0.5040","10000.0000","45.50445540","-75.54477799","40.3141","12.5859","29.4375","41.4062","0.0000","-0.0212","-0.9314","-0.1934","-0.0522","-0.1797","6787.0000","0.0000","0.0000","13.8333","0.1044","0.0000","0.0000","2950000.0000","2950000.0000","-0.0689","-0.0452","-0.0779","0.0287"
"3.000","0.0853","13","0.0000","0.0000","-0.3655","-43.4400","0.0000","10.4816","950.0000","0.5400","10000.0000","45.50445542","-75.54477794","40.3266","12.5824","29.4445","41.4062","0.0000","0.0718","-0.9453","-0.2158","-0.0934","-0.2061","6767.0000","0.0000","0.0000","13.8889","0.1053","0.0000","0.0000","3000000.0000","3000000.0000","0.0127","0.0391","0.0313","-0.0243"
"3.050","0.1347","13","0.0000","0.0000","9.3452","-7.2993","0.0000","10.4930","950.0000","0.5760","10000.0000","45.50445544","-75.54477790","40.3422","12.5930","29.4523","41.4062","0.0000","-0.0775","-0.9541","-0.2126","-0.1126","-0.2827","6747.0000","0.0000","0.0000","13.8556","0.1068","0.0000","0.0000","3050000.0000","3050000.0000","0.1795","0.0463","0.1778","0.0055"
"3.100","0.1213","13","0.0000","0.0000","5.6823","81.8497","0.0000","10.4894","950.0000","0.5760","10000.0000","45.50445541","-75.54477790","40.3438","12.5824","29.4531","41.4062","0.0000","-0.0083","-0.9399","-0.2076","-0.1068","-0.3474","6727.0000","0.0000","0.0000","13.8000","0.1085","0.0000","0.0000","3100000.0000","3100000.0000","0.1668","-0.0354","0.2360","0.0993"
"3.150","0.1080","13","0.0000","0.0000","2.0195","170.9987","0.0000","10.4858","950.0000","0.5760","10000.0000","45.50445538","-75.54477790","40.3438","12.5855","29.4688","41.4359","0.0000","-0.0115","-0.9937","-0.2043","-0.0862","-0.3667","6744.7778","0.0000","0.0000","13.8000","0.1101","0.0000","0.0000","3150000.0000","3150000.0000","-0.0686","-0.0392","0.1442","0.0902"
"3.200","0.1080","13","0.0000","0.0000","6.0478","135.7090","0.0000","10.4894","950.0000","0.5400","10000.0000","45.50445541","-75.54477790","40.3438","12.5746","29.4688","41.4062","0.0000","-0.0990","-0.9844","-0.1984","-0.0556","-0.3477","6755.4443","0.0000","0.0000","13.8000","0.1116","0.0000","0.0000","3200000.0000","3200000.0000","-0.1532","0.0535","-0.0114","-0.0182"
"3.250","0.1080","13","0.0000","0.0000","10.0762","100.4193","0.0000","10.4930","950.0000","0.5040","10000.0000","45.50445544","-75.54477790","40.3141","12.5863","29.4688","41.4078","0.0000","-0.0988","-0.9521","-0.1951","-0.0432","-0.3130","6737.6665","0.0000","0.0000","13.8000","0.1131","0.0000","0.0000","3250000.0000","3250000.0000","0.0296","0.1110","-0.0914","-0.0473"
